date,drafts,mean_v,drafts_normal,mean_v_normal,score
20210522,82,-0.2237,0.04025423728813559,0.4866295028155862,0.5268837401037217
20180624,184,-0.4193,0.09427966101694915,0.43127988907439374,0.5255595500913429
20220409,32,-0.1394,0.013771186440677966,0.5104841676334928,0.5242553540741708
20220210,120,-0.3137,0.06038135593220339,0.4611618891309885,0.5215432450631918
20190828,81,-0.2451,0.03972457627118644,0.48057387022835957,0.520298446499546
20211122,46,-0.187,0.0211864406779661,0.49701462972919436,0.5182010704071605
20220411,26,-0.1566,0.01059322033898305,0.5056170236848807,0.5162102440238637
20210615,441,-0.9406,0.23040254237288135,0.2837658111434959,0.5141683535163772
20161212,9,-0.1331,0.0015889830508474577,0.5122669005914146,0.513855883642262
20200827,160,-0.4205,0.0815677966101695,0.4309403208919324,0.5125081175021019
20220115,26,-0.1713,0.01059322033898305,0.5014573134497298,0.5120505337887128
20220301,60,-0.236,0.028601694915254237,0.4831489289453578,0.5117506238606121
20220219,21,-0.1743,0.007944915254237288,0.5006083929935765,0.5085533082478138
20220303,45,-0.2364,0.02065677966101695,0.48303573955120405,0.503692519212221
20220209,110,-0.3645,0.05508474576271186,0.4467868360734599,0.5018715818361718
20170115,72,-0.2941,0.034957627118644065,0.46670816944452304,0.5016657965631671
20220414,57,-0.2734,0.02701271186440678,0.4725657205919805,0.4995784324563873
20210622,374,-0.8839,0.19491525423728814,0.2998104077647924,0.49472566200208057
20170314,66,-0.3201,0.03177966101694915,0.45935085882452814,0.49113051984147726
20170129,24,-0.2417,0.009533898305084746,0.4815359800786666,0.4910698783837513
20220324,81,-0.3548,0.03972457627118644,0.44953167888168877,0.4892562551528752
20170312,108,-0.4067,0.05402542372881356,0.4348453549902374,0.488870778719051
20200605,217,-0.6166,0.11175847457627118,0.37544922040804773,0.48720769498431893
20190831,28,-0.2637,0.011652542372881356,0.4753105634002094,0.48696310577309077
20211119,63,-0.3295,0.030190677966101694,0.45669090806191465,0.48688158602801634
20190821,117,-0.4359,0.058792372881355935,0.4265825292170124,0.4853749020983683
20140330,17,-0.2555,0.005826271186440678,0.4776309459803616,0.4834572171668023
20140219,70,-0.3663,0.03389830508474576,0.44627748379976795,0.48017578888451373
20140304,10,-0.2607,0.00211864406779661,0.4761594838563627,0.4782781279241593
20220225,91,-0.4288,0.045021186440677964,0.4285916409632417,0.4736128274039197
20190830,136,-0.5202,0.06885593220338983,0.4027278643991058,0.4715837966024956
20190903,73,-0.4115,0.03548728813559322,0.43348708226039223,0.46897437039598544
20170403,77,-0.4312,0.03760593220338983,0.42791250459831914,0.46551843680170896
20220118,98,-0.4932,0.048728813559322036,0.4103681485044851,0.4590969620638071
20161203,24,-0.3667,0.009533898305084746,0.44616429440561417,0.4556981927106989
20180730,82,-0.5014,0.04025423728813559,0.40804776592433295,0.44830200321246855
20170114,47,-0.4491,0.021716101694915255,0.42284727920993803,0.4445633809048533
20220828,149,-0.6526,0.07574152542372882,0.36526217493420865,0.44100370035793746
20210326,60,-0.4879,0.028601694915254237,0.41186790797702255,0.44046960289227677
20220306,165,-0.7071,0.08421610169491525,0.3498401199807578,0.43405622167567304
20170313,22,-0.4405,0.00847457627118644,0.425280851184244,0.43375542745543044
20190930,151,-0.7018,0.07680084745762712,0.35133987945329526,0.42814072691092236
20220319,72,-0.5832,0.034957627118644065,0.38490053481988734,0.4198581619385314
20200810,82,-0.6114,0.04025423728813559,0.3769206825320467,0.4171749198201823
20210726,220,-0.9975,0.11334745762711865,0.26766461982512235,0.38101207745224097
20210701,209,-1.046,0.10752118644067797,0.25394040578397803,0.361461592224656
20180619,112,-0.8668,0.05614406779661017,0.304649254364866,0.3607933221614762
20220605,179,-1.0275,0.0916313559322034,0.2591754152635898,0.3508067711957932
20190526,209,-1.1331,0.10752118644067797,0.22929341520699512,0.3368146016476731
20220417,140,-1.2688,0.07097457627118645,0.1908939132403294,0.26186848951151587
20180805,121,-1.6121,0.06091101694915254,0.09374911570785815,0.1546601326570107
20220114,114,-1.9434,0.057203389830508475,0.0,0.057203389830508475
